district,season,record_month,temperature_c,humidity_pct,wind_speed_kmh,surface_pressure_hpa,crop_fires_detected,blue_mean,blue_std,blue_skewness,blue_high_ratio,blue_dominance,laplacian_var,sobel_mean,edge_density,hsi_saturation_mean,haze_index,dark_channel_mean,fft_high_energy_ratio,gray_contrast,blue_red_ratio,local_variance_mean,hot_index,ndsi_index,modis_aod,pm25_target,pm25_waqi_ref,severity_class,label_source,source_image_id
Rawalpindi,Winter_Peak,11,14.0,92.0,1.0,956.9,3,160.119,9.52,0.135,0.3542,0.996,122.079,19.708,0.0,0.0321,8.118,158.109,0.00023,28.0,0.9925,29.794,0.232,-0.004,0.91,72.4,65.0,1,Copernicus CAMS via Open-Meteo,Rawalpindi_Winter_Peak_2024-11-15
Rawalpindi,Summer,5,30.0,43.0,9.9,949.4,3,96.182,22.878,-0.29,0.3236,0.823,108.364,28.897,0.0083,0.2686,1.789,96.18,0.00043,70.0,0.757,59.978,0.048,-0.138,0.44,19.0,65.0,0,Copernicus CAMS via Open-Meteo,Rawalpindi_Summer_2024-05-18
Rawalpindi,Winter_Peak,11,19.1,60.0,1.5,957.9,2,107.213,21.708,-1.184,0.3825,0.963,35.668,15.661,0.0,0.0931,3.608,105.901,0.00027,78.0,0.9395,21.475,0.117,-0.031,0.15,21.7,65.0,0,Copernicus CAMS via Open-Meteo,Rawalpindi_Winter_Peak_2023-11-05
Rawalpindi,Winter_Peak,11,14.6,83.0,9.4,959.2,7,161.215,25.55,-1.378,0.2803,0.953,109.621,29.074,0.0005,0.0884,5.168,161.172,0.00026,90.0,0.9477,85.367,0.219,-0.027,0.47,24.2,65.0,0,Copernicus CAMS via Open-Meteo,Rawalpindi_Winter_Peak_2023-11-30
Rawalpindi,Autumn_Harvest,9,32.1,60.0,8.7,947.0,2,85.765,15.814,-0.181,0.3242,0.93,78.323,20.605,0.006,0.1679,2.132,84.322,0.00047,51.0,0.9483,35.999,0.079,-0.027,0.56,37.0,65.0,1,Copernicus CAMS via Open-Meteo,Rawalpindi_Autumn_Harvest_2024-09-10
Rawalpindi,Winter_Peak,12,4.9,81.0,10.3,954.4,5,77.916,21.563,-0.798,0.3427,0.816,85.371,31.476,0.0288,0.2842,1.362,77.907,0.00052,74.0,0.7333,73.526,0.017,-0.154,0.1,14.3,65.0,0,Copernicus CAMS via Open-Meteo,Rawalpindi_Winter_Peak_2023-12-10
Rawalpindi,Summer,6,32.8,27.0,5.5,948.8,3,79.822,16.175,-0.698,0.3682,0.762,46.583,14.852,0.0,0.3441,1.248,79.822,0.00023,54.0,0.6696,18.928,-0.001,-0.198,0.44,24.3,65.0,0,Copernicus CAMS via Open-Meteo,Rawalpindi_Summer_2023-06-05
Rawalpindi,Monsoon,8,31.2,67.0,5.9,948.5,0,133.143,16.938,1.167,0.2478,0.957,92.495,23.403,0.0179,0.0874,4.352,132.943,0.00031,54.0,0.9142,61.228,0.157,-0.045,0.7,43.1,65.0,1,Copernicus CAMS via Open-Meteo,Rawalpindi_Monsoon_2024-08-25
Rawalpindi,Summer,6,29.9,32.0,8.9,939.5,1,122.782,9.438,-1.364,0.3602,0.919,52.987,9.193,0.0,0.1479,2.936,122.779,0.00015,30.0,0.8512,5.502,0.119,-0.08,0.45,30.6,65.0,0,Copernicus CAMS via Open-Meteo,Rawalpindi_Summer_2024-06-20
Rawalpindi,Winter_Peak,11,26.4,34.0,10.9,956.8,2,89.481,19.551,-1.063,0.3918,0.971,56.78,15.469,0.001,0.0939,3.062,87.874,0.00046,68.0,0.9486,20.502,0.086,-0.026,0.22,21.5,65.0,0,Copernicus CAMS via Open-Meteo,Rawalpindi_Winter_Peak_2023-11-05
Rawalpindi,Summer,6,32.0,31.0,10.2,942.5,2,106.916,7.983,-1.366,0.407,0.933,25.728,6.776,0.0,0.1239,2.844,106.912,0.0001,25.0,0.8755,2.976,0.1,-0.066,0.37,25.6,65.0,0,Copernicus CAMS via Open-Meteo,Rawalpindi_Summer_2024-06-20
Rawalpindi,Autumn_Harvest,10,18.7,50.0,3.1,956.7,2,67.861,21.274,-0.576,0.3544,0.788,66.209,22.754,0.0118,0.326,1.139,67.852,0.00054,68.0,0.7087,41.727,-0.002,-0.17,0.18,16.5,65.0,0,Copernicus CAMS via Open-Meteo,Rawalpindi_Autumn_Harvest_2023-10-25
Rawalpindi,Monsoon,7,24.3,92.0,12.6,945.4,0,130.948,21.281,0.523,0.3326,0.991,61.141,16.753,0.0059,0.0892,4.187,126.617,0.00026,64.0,1.0311,27.827,0.185,0.015,1.84,35.4,65.0,1,Copernicus CAMS via Open-Meteo,Rawalpindi_Monsoon_2023-07-15
Rawalpindi,Autumn_Harvest,10,19.9,46.0,5.4,950.1,2,90.901,21.168,-0.692,0.3335,0.952,78.863,14.573,0.0004,0.1275,2.642,89.107,0.00047,69.0,0.9123,15.692,0.081,-0.046,0.13,9.3,65.0,0,Copernicus CAMS via Open-Meteo,Rawalpindi_Autumn_Harvest_2023-10-05
Rawalpindi,Winter_Peak,1,10.7,68.0,0.5,958.5,7,115.459,11.504,-1.59,0.3201,0.965,23.194,13.941,0.0005,0.0764,4.041,114.971,0.00011,39.0,0.9673,17.707,0.139,-0.017,0.37,58.8,65.0,1,Copernicus CAMS via Open-Meteo,Rawalpindi_Winter_Peak_2024-01-15
Rawalpindi,Summer,6,29.0,39.0,8.7,941.3,1,111.619,8.135,-1.055,0.3737,0.899,61.738,9.085,0.0,0.158,2.557,111.619,0.00017,28.0,0.8504,5.104,0.1,-0.081,0.37,26.0,65.0,0,Copernicus CAMS via Open-Meteo,Rawalpindi_Summer_2024-06-20
Rawalpindi,Monsoon,7,27.6,87.0,5.8,947.0,1,54.098,2.202,-0.014,0.2601,1.063,45.224,6.507,0.0,0.1134,1.419,48.031,0.00073,4.0,1.1047,2.226,0.036,0.05,0.69,61.0,65.0,1,Copernicus CAMS via Open-Meteo,Rawalpindi_Monsoon_2024-07-10
Rawalpindi,Autumn_Harvest,10,22.2,74.0,7.7,949.8,3,133.667,5.929,0.463,0.3133,1.017,65.182,9.546,0.0003,0.047,5.821,128.349,0.00016,19.0,1.0286,6.295,0.189,0.014,0.4,25.9,65.0,0,Copernicus CAMS via Open-Meteo,Rawalpindi_Autumn_Harvest_2024-10-05
Rawalpindi,Autumn_Harvest,10,17.6,84.0,8.4,954.6,3,154.06,6.482,-0.633,0.3403,1.057,68.006,8.848,0.0,0.0983,4.31,138.973,0.00014,23.0,1.106,4.374,0.251,0.05,0.59,24.3,65.0,0,Copernicus CAMS via Open-Meteo,Rawalpindi_Autumn_Harvest_2024-10-22
Rawalpindi,Autumn_Harvest,9,30.2,55.0,6.7,950.0,2,138.089,14.89,0.349,0.2823,0.945,91.786,16.548,0.0141,0.0968,4.206,138.035,0.00024,54.0,0.9341,29.236,0.172,-0.034,0.44,25.2,65.0,0,Copernicus CAMS via Open-Meteo,Rawalpindi_Autumn_Harvest_2024-09-28
Rawalpindi,Summer,5,25.9,31.0,9.5,947.9,0,69.917,20.217,-0.253,0.3369,0.796,57.273,29.859,0.0311,0.3084,1.196,69.917,0.00047,66.0,0.7369,59.77,0.008,-0.151,0.18,15.5,65.0,0,Copernicus CAMS via Open-Meteo,Rawalpindi_Summer_2024-05-01
Rawalpindi,Winter_Peak,11,14.5,78.0,12.1,951.7,0,71.812,19.601,-0.455,0.321,0.907,69.719,15.205,0.0007,0.1725,1.787,71.331,0.00073,68.0,0.8493,18.392,0.036,-0.081,0.1,13.0,65.0,0,Copernicus CAMS via Open-Meteo,Rawalpindi_Winter_Peak_2024-11-01
Rawalpindi,Autumn_Harvest,10,21.1,42.0,6.8,950.1,4,86.462,19.443,-0.671,0.3212,0.915,67.815,14.519,0.0006,0.1612,2.174,85.954,0.00047,68.0,0.8573,16.778,0.061,-0.077,0.14,9.2,65.0,0,Copernicus CAMS via Open-Meteo,Rawalpindi_Autumn_Harvest_2023-10-05
Rawalpindi,Monsoon,8,27.9,78.0,6.0,944.7,4,164.281,18.178,-0.43,0.3,0.963,127.096,29.64,0.0,0.0648,6.19,164.189,0.00027,66.0,0.9537,68.382,0.226,-0.024,0.78,34.7,65.0,0,Copernicus CAMS via Open-Meteo,Rawalpindi_Monsoon_2024-08-12
Rawalpindi,Winter_Peak,11,11.1,88.0,4.7,957.0,1,149.039,23.503,-1.367,0.2784,0.964,86.476,25.701,0.0006,0.0736,5.316,148.999,0.00025,80.0,0.9288,63.845,0.19,-0.037,0.6,14.8,65.0,0,Copernicus CAMS via Open-Meteo,Rawalpindi_Winter_Peak_2023-11-30
Rawalpindi,Monsoon,8,28.6,74.0,6.4,949.0,1,141.242,18.127,1.129,0.2464,0.998,100.813,23.88,0.0195,0.0427,6.552,138.481,0.00034,56.0,1.0103,62.854,0.2,0.005,0.83,34.6,65.0,0,Copernicus CAMS via Open-Meteo,Rawalpindi_Monsoon_2024-08-25
Rawalpindi,Winter_Peak,1,13.7,61.0,2.0,958.4,4,118.559,11.38,-1.544,0.3158,0.942,31.542,13.885,0.0006,0.1074,3.413,118.502,0.00011,40.0,0.8943,16.33,0.125,-0.056,0.37,66.4,65.0,1,Copernicus CAMS via Open-Meteo,Rawalpindi_Winter_Peak_2024-01-15
Rawalpindi,Summer,5,28.6,17.0,17.9,938.4,0,60.747,18.814,-0.503,0.3379,0.719,107.838,32.663,0.0464,0.396,0.921,60.747,0.00082,71.0,0.6301,75.61,-0.031,-0.227,0.09,11.8,65.0,0,Copernicus CAMS via Open-Meteo,Rawalpindi_Summer_2024-05-28
Rawalpindi,Winter_Peak,11,19.8,67.0,3.0,959.4,3,181.62,10.937,0.194,0.3315,0.973,142.098,21.912,0.0,0.0526,7.633,181.384,0.00021,33.0,0.9509,39.73,0.258,-0.025,0.94,71.2,65.0,1,Copernicus CAMS via Open-Meteo,Rawalpindi_Winter_Peak_2024-11-15
Rawalpindi,Autumn_Harvest,9,28.7,46.0,1.1,952.0,4,91.503,17.899,0.577,0.29,0.904,61.892,14.532,0.0007,0.1677,2.146,91.414,0.00029,55.0,0.8441,17.848,0.066,-0.085,0.54,27.6,65.0,0,Copernicus CAMS via Open-Meteo,Rawalpindi_Autumn_Harvest_2023-09-25
Rawalpindi,Autumn_Harvest,9,27.7,65.0,2.6,952.0,4,134.621,14.737,0.366,0.2822,0.968,91.104,15.803,0.0138,0.0685,4.973,134.255,0.00027,51.0,0.9365,25.207,0.166,-0.033,0.45,26.0,65.0,0,Copernicus CAMS via Open-Meteo,Rawalpindi_Autumn_Harvest_2024-09-28
Rawalpindi,Autumn_Harvest,10,27.0,47.0,8.2,951.8,1,98.056,10.569,-1.463,0.3378,0.967,80.281,10.414,0.0,0.1429,2.459,94.459,0.00036,43.0,1.0147,6.796,0.115,0.007,0.19,24.2,65.0,0,Copernicus CAMS via Open-Meteo,Rawalpindi_Autumn_Harvest_2024-10-15
Rawalpindi,Autumn_Harvest,10,21.1,75.0,6.7,948.9,5,162.365,6.639,-0.112,0.3287,1.02,75.27,10.212,0.0,0.1064,4.314,149.085,0.00013,23.0,1.089,6.95,0.264,0.043,0.37,33.6,65.0,0,Copernicus CAMS via Open-Meteo,Rawalpindi_Autumn_Harvest_2024-10-05
Rawalpindi,Winter_Peak,11,16.7,84.0,8.4,953.7,2,74.962,20.249,-0.428,0.3067,0.897,57.73,15.621,0.0004,0.1848,1.739,74.664,0.00059,72.0,0.8268,18.392,0.036,-0.095,0.11,45.6,65.0,1,Copernicus CAMS via Open-Meteo,Rawalpindi_Winter_Peak_2024-11-01
Rawalpindi,Autumn_Harvest,10,19.9,46.0,5.4,950.1,2,84.682,19.198,-0.657,0.3248,0.893,74.086,15.309,0.0005,0.1847,1.928,84.428,0.00049,69.0,0.8357,18.554,0.053,-0.09,0.13,9.3,65.0,0,Copernicus CAMS via Open-Meteo,Rawalpindi_Autumn_Harvest_2023-10-05
Rawalpindi,Summer,5,15.1,65.0,13.6,946.0,1,68.978,19.062,-0.179,0.3333,0.775,63.915,29.672,0.0273,0.3313,1.127,68.978,0.00049,64.0,0.7074,60.707,-0.001,-0.171,0.22,15.5,65.0,0,Copernicus CAMS via Open-Meteo,Rawalpindi_Summer_2024-05-01
Rawalpindi,Autumn_Harvest,10,23.4,70.0,10.6,956.1,3,148.297,6.12,-0.705,0.3337,1.019,67.301,8.995,0.0,0.0468,6.459,142.202,0.00014,23.0,1.0308,4.873,0.219,0.015,0.82,67.5,65.0,1,Copernicus CAMS via Open-Meteo,Rawalpindi_Autumn_Harvest_2024-10-22
Rawalpindi,Monsoon,7,26.9,86.0,4.3,945.6,0,144.887,22.938,0.529,0.3285,1.003,37.065,16.484,0.0051,0.0612,5.386,139.691,0.00018,67.0,0.9747,29.38,0.197,-0.013,0.58,52.6,65.0,1,Copernicus CAMS via Open-Meteo,Rawalpindi_Monsoon_2023-07-15
Rawalpindi,Monsoon,8,25.2,93.0,3.9,945.5,3,130.538,21.488,0.806,0.2765,0.911,40.364,12.928,0.002,0.1466,3.175,130.534,0.00015,62.0,0.8891,23.058,0.144,-0.059,0.62,32.0,65.0,0,Copernicus CAMS via Open-Meteo,Rawalpindi_Monsoon_2024-08-05
Rawalpindi,Monsoon,8,34.0,41.0,3.7,948.4,0,80.147,11.048,-0.748,0.3721,0.868,24.573,8.095,0.0,0.2082,1.605,80.147,0.00016,35.0,0.8326,4.409,0.046,-0.091,0.33,30.2,65.0,0,Copernicus CAMS via Open-Meteo,Rawalpindi_Monsoon_2023-08-30
Rawalpindi,Summer,5,32.4,33.0,8.1,949.6,3,85.285,19.111,-0.502,0.3503,0.821,74.945,25.391,0.0102,0.2989,1.422,85.28,0.00038,66.0,0.7009,45.739,0.016,-0.176,0.73,41.8,65.0,1,Copernicus CAMS via Open-Meteo,Rawalpindi_Summer_2023-05-25
Rawalpindi,Winter_Peak,12,12.6,53.0,9.3,957.5,4,82.576,37.019,0.232,0.2972,0.885,200.269,44.072,0.094,0.2204,2.12,82.059,0.00125,118.0,0.8409,137.036,0.051,-0.086,0.1,66.6,65.0,1,Copernicus CAMS via Open-Meteo,Rawalpindi_Winter_Peak_2023-12-20
Rawalpindi,Winter_Peak,11,11.4,81.0,2.8,955.8,2,76.283,18.095,-0.395,0.3241,0.935,70.451,23.234,0.0104,0.1387,2.2,75.157,0.00061,63.0,0.9022,38.615,0.053,-0.051,0.21,29.8,65.0,0,Copernicus CAMS via Open-Meteo,Rawalpindi_Winter_Peak_2024-11-25
Rawalpindi,Monsoon,8,28.5,84.0,3.7,944.9,0,154.113,20.919,-1.538,0.2177,1.053,137.973,33.465,0.0217,0.0852,4.588,141.221,0.00047,67.0,1.0892,100.114,0.247,0.043,0.56,47.0,65.0,1,Copernicus CAMS via Open-Meteo,Rawalpindi_Monsoon_2023-08-05
Rawalpindi,Winter_Peak,11,16.5,63.0,1.8,957.1,2,103.58,21.043,-1.185,0.3872,0.986,22.436,14.309,0.0,0.0715,4.344,101.413,0.00026,74.0,0.9839,19.273,0.12,-0.008,0.15,22.5,65.0,0,Copernicus CAMS via Open-Meteo,Rawalpindi_Winter_Peak_2023-11-05
Rawalpindi,Autumn_Harvest,9,20.7,80.0,4.7,950.9,3,96.788,19.256,0.481,0.2971,0.86,59.997,15.208,0.0003,0.2199,1.913,96.782,0.00022,64.0,0.8202,19.792,0.068,-0.099,0.54,25.5,65.0,0,Copernicus CAMS via Open-Meteo,Rawalpindi_Autumn_Harvest_2023-09-25
Rawalpindi,Autumn_Harvest,9,30.0,58.0,8.7,949.3,5,152.268,15.913,0.389,0.2681,0.968,100.043,17.608,0.0156,0.0686,5.642,151.809,0.00024,57.0,0.9702,33.005,0.209,-0.015,0.43,25.9,65.0,0,Copernicus CAMS via Open-Meteo,Rawalpindi_Autumn_Harvest_2024-09-28
Rawalpindi,Monsoon,7,28.5,83.0,3.4,946.1,0,51.998,1.356,-0.013,0.3537,1.05,18.595,4.138,0.0,0.1023,1.41,46.746,0.00031,3.0,1.1112,0.91,0.032,0.053,0.62,62.6,65.0,1,Copernicus CAMS via Open-Meteo,Rawalpindi_Monsoon_2024-07-10
Rawalpindi,Summer,4,24.7,53.0,11.9,950.9,1,129.874,28.028,-0.118,0.3618,0.971,106.13,16.633,0.0072,0.0714,5.344,128.973,0.00039,77.0,0.9455,38.008,0.16,-0.028,0.37,31.1,65.0,0,Copernicus CAMS via Open-Meteo,Rawalpindi_Summer_2024-04-20
Rawalpindi,Monsoon,8,24.1,97.0,4.0,946.2,2,155.864,17.331,-0.417,0.3053,1.057,68.691,24.081,0.0,0.093,4.357,141.443,0.00023,55.0,1.101,46.281,0.254,0.048,0.47,22.4,65.0,0,Copernicus CAMS via Open-Meteo,Rawalpindi_Monsoon_2024-08-12
Rawalpindi,Winter_Peak,11,15.9,76.0,9.2,959.3,1,181.862,27.228,-1.409,0.2679,1.047,106.657,26.686,0.0005,0.0792,5.627,167.409,0.00027,85.0,1.0618,67.443,0.297,0.03,0.54,34.3,65.0,0,Copernicus CAMS via Open-Meteo,Rawalpindi_Winter_Peak_2023-11-30
Rawalpindi,Summer,6,22.0,45.0,6.5,944.4,0,64.077,13.882,-0.374,0.3328,0.761,47.27,14.553,0.0009,0.3576,1.011,64.076,0.00036,52.0,0.6398,16.19,-0.025,-0.22,0.12,14.8,65.0,0,Copernicus CAMS via Open-Meteo,Rawalpindi_Summer_2024-06-10
Rawalpindi,Winter_Peak,1,13.3,65.0,4.0,958.4,1,154.34,19.852,0.671,0.2784,1.015,55.422,12.176,0.0005,0.0589,6.005,147.053,0.0002,64.0,1.0477,12.533,0.236,0.023,0.4,93.1,65.0,2,Copernicus CAMS via Open-Meteo,Rawalpindi_Winter_Peak_2024-01-05
Rawalpindi,Summer,6,24.1,74.0,11.5,945.4,0,135.454,33.761,0.125,0.2963,0.909,300.926,45.909,0.0583,0.1584,3.78,135.399,0.00074,94.0,0.8789,158.41,0.149,-0.064,0.62,26.6,65.0,0,Copernicus CAMS via Open-Meteo,Rawalpindi_Summer_2023-06-15
Rawalpindi,Autumn_Harvest,10,17.8,79.0,6.0,954.9,5,143.473,5.572,-0.856,0.3382,1.012,12.419,5.344,0.0,0.0476,5.936,138.24,4e-05,22.0,1.0,2.132,0.201,0.0,0.62,21.7,65.0,0,Copernicus CAMS via Open-Meteo,Rawalpindi_Autumn_Harvest_2024-10-22
Rawalpindi,Monsoon,8,32.2,62.0,5.0,946.4,0,138.996,17.357,1.194,0.2491,0.926,79.153,23.239,0.0123,0.1247,3.659,138.993,0.00023,58.0,0.9087,61.463,0.165,-0.048,0.81,44.2,65.0,1,Copernicus CAMS via Open-Meteo,Rawalpindi_Monsoon_2024-08-25
Rawalpindi,Monsoon,8,34.7,53.0,3.3,947.1,1,109.166,14.395,1.62,0.1886,0.947,54.722,13.461,0.008,0.1125,3.227,108.71,0.00021,35.0,0.9529,24.717,0.123,-0.024,0.71,54.2,65.0,1,Copernicus CAMS via Open-Meteo,Rawalpindi_Monsoon_2023-08-20
Rawalpindi,Winter_Peak,12,13.8,50.0,4.3,954.8,1,99.178,21.418,-0.494,0.3625,0.963,49.153,20.562,0.0022,0.109,3.308,97.134,0.00038,72.0,0.9292,33.411,0.1,-0.037,0.13,73.6,65.0,1,Copernicus CAMS via Open-Meteo,Rawalpindi_Winter_Peak_2024-12-05
Rawalpindi,Summer,5,26.9,50.0,19.8,947.7,0,83.897,18.961,-0.495,0.3452,0.789,42.668,26.424,0.0103,0.314,1.358,83.897,0.00027,69.0,0.6905,53.376,0.011,-0.183,0.47,27.6,65.0,0,Copernicus CAMS via Open-Meteo,Rawalpindi_Summer_2023-05-25
Rawalpindi,Monsoon,7,24.4,94.0,10.3,948.5,1,46.727,2.21,-0.003,0.3627,0.991,46.067,6.508,0.0,0.0765,1.676,45.247,0.00082,5.0,0.9859,2.25,0.01,-0.007,0.97,44.0,65.0,1,Copernicus CAMS via Open-Meteo,Rawalpindi_Monsoon_2024-07-10
Rawalpindi,Summer,6,31.6,36.0,5.2,947.5,0,77.536,16.531,-0.631,0.3655,0.798,35.727,14.715,0.0003,0.299,1.313,77.536,0.00023,52.0,0.7293,17.791,0.016,-0.157,0.33,20.2,65.0,0,Copernicus CAMS via Open-Meteo,Rawalpindi_Summer_2023-06-05
Rawalpindi,Autumn_Harvest,9,28.9,61.0,0.5,951.7,2,144.278,16.435,0.265,0.2817,0.993,102.98,17.554,0.0168,0.0424,6.602,142.263,0.00028,56.0,0.9804,31.643,0.197,-0.01,0.44,24.6,65.0,0,Copernicus CAMS via Open-Meteo,Rawalpindi_Autumn_Harvest_2024-09-28
Rawalpindi,Monsoon,8,26.4,74.0,7.6,947.9,2,96.55,13.448,-0.738,0.3546,0.868,28.602,9.934,0.0,0.2416,1.77,96.544,0.00014,43.0,0.8768,6.74,0.083,-0.066,0.24,45.1,65.0,1,Copernicus CAMS via Open-Meteo,Rawalpindi_Monsoon_2023-08-30
Rawalpindi,Autumn_Harvest,10,30.2,54.0,6.5,952.7,3,145.391,6.179,0.744,0.3002,1.008,17.858,7.06,0.0005,0.0506,5.977,140.195,5e-05,21.0,1.0361,5.684,0.215,0.018,0.48,41.7,65.0,1,Copernicus CAMS via Open-Meteo,Rawalpindi_Autumn_Harvest_2024-10-05
Rawalpindi,Monsoon,7,27.9,77.0,6.2,944.8,0,46.186,2.207,-0.0,0.2742,1.016,44.758,6.465,0.0,0.0849,1.531,43.425,0.00087,5.0,1.0413,2.198,0.014,0.02,0.48,47.0,65.0,1,Copernicus CAMS via Open-Meteo,Rawalpindi_Monsoon_2024-07-10
Rawalpindi,Monsoon,8,25.0,93.0,4.3,946.6,2,167.661,18.163,-0.451,0.3064,1.013,107.078,27.854,0.0003,0.0423,7.36,161.683,0.00026,61.0,1.0029,61.069,0.25,0.001,0.5,22.4,65.0,0,Copernicus CAMS via Open-Meteo,Rawalpindi_Monsoon_2024-08-12
Rawalpindi,Autumn_Harvest,9,20.8,93.0,10.5,950.0,2,151.601,16.567,0.281,0.2861,1.003,53.694,15.736,0.0165,0.0468,6.429,147.39,0.0002,56.0,0.9818,30.146,0.212,-0.009,0.81,34.5,65.0,0,Copernicus CAMS via Open-Meteo,Rawalpindi_Autumn_Harvest_2024-09-28
Rawalpindi,Summer,5,26.8,51.0,15.5,948.7,0,72.495,16.921,-0.541,0.3671,0.787,84.641,24.384,0.0117,0.3125,1.185,72.493,0.00051,62.0,0.7243,40.938,0.008,-0.16,1.02,34.8,65.0,0,Copernicus CAMS via Open-Meteo,Rawalpindi_Summer_2023-05-25
Rawalpindi,Autumn_Harvest,9,27.2,81.0,5.4,947.6,1,81.874,11.762,-0.207,0.3208,0.874,40.888,16.671,0.0035,0.2023,1.664,81.706,0.00024,45.0,0.8243,21.408,0.046,-0.096,0.96,74.3,65.0,1,Copernicus CAMS via Open-Meteo,Rawalpindi_Autumn_Harvest_2023-09-15
Rawalpindi,Monsoon,7,30.1,70.0,4.5,949.0,2,131.349,19.37,0.267,0.276,0.993,40.079,13.683,0.0008,0.0436,6.316,129.346,0.00015,70.0,0.9949,16.704,0.176,-0.003,0.98,45.5,65.0,1,Copernicus CAMS via Open-Meteo,Rawalpindi_Monsoon_2023-07-25
Rawalpindi,Winter_Peak,12,5.5,86.0,9.7,954.8,1,70.693,19.836,-0.797,0.3455,0.808,56.816,28.732,0.0313,0.3096,1.168,70.687,0.00046,68.0,0.7012,60.356,-0.0,-0.176,0.13,25.2,65.0,0,Copernicus CAMS via Open-Meteo,Rawalpindi_Winter_Peak_2023-12-10
Rawalpindi,Summer,6,28.4,34.0,9.0,945.4,0,70.317,15.128,-0.49,0.3625,0.772,48.424,14.228,0.0007,0.3255,1.14,70.309,0.0003,58.0,0.69,15.254,-0.004,-0.183,0.34,21.0,65.0,0,Copernicus CAMS via Open-Meteo,Rawalpindi_Summer_2024-06-10
Rawalpindi,Summer,5,29.4,44.0,6.9,946.6,0,85.492,20.722,-0.256,0.3217,0.812,94.233,26.826,0.0095,0.2836,1.527,85.492,0.00044,65.0,0.7483,50.906,0.031,-0.144,0.45,28.1,65.0,0,Copernicus CAMS via Open-Meteo,Rawalpindi_Summer_2024-05-18
Rawalpindi,Winter_Peak,12,6.4,68.0,9.1,959.0,2,70.974,32.195,0.176,0.3087,0.842,85.388,37.275,0.0746,0.2772,1.4,70.913,0.00071,109.0,0.8058,100.841,0.026,-0.108,0.06,22.0,65.0,0,Copernicus CAMS via Open-Meteo,Rawalpindi_Winter_Peak_2023-12-20
Rawalpindi,Autumn_Harvest,10,19.4,71.0,6.1,957.0,4,151.061,6.274,-0.648,0.3276,0.998,68.855,9.106,0.0,0.0664,5.551,146.042,0.00013,25.0,1.0296,4.934,0.225,0.015,0.65,35.3,65.0,1,Copernicus CAMS via Open-Meteo,Rawalpindi_Autumn_Harvest_2024-10-22
Rawalpindi,Monsoon,7,27.0,82.0,6.5,945.9,0,138.442,20.833,0.537,0.3279,1.054,32.896,14.525,0.0042,0.0943,3.845,125.259,0.00015,56.0,1.0636,21.384,0.208,0.031,1.83,44.8,65.0,1,Copernicus CAMS via Open-Meteo,Rawalpindi_Monsoon_2023-07-15
Rawalpindi,Autumn_Harvest,10,26.7,44.0,8.0,959.7,2,70.376,19.162,-0.7,0.3353,0.768,65.763,22.434,0.0089,0.3462,1.13,70.376,0.00048,66.0,0.6758,42.076,-0.008,-0.193,0.2,19.8,65.0,0,Copernicus CAMS via Open-Meteo,Rawalpindi_Autumn_Harvest_2023-10-25
Rawalpindi,Monsoon,7,28.2,83.0,3.0,946.1,1,147.832,21.607,0.269,0.2905,1.047,67.308,15.444,0.0007,0.0981,4.292,133.988,0.00018,70.0,1.1025,20.889,0.237,0.049,1.0,51.8,65.0,1,Copernicus CAMS via Open-Meteo,Rawalpindi_Monsoon_2023-07-25
Rawalpindi,Winter_Peak,1,13.7,61.0,2.0,958.4,4,122.242,11.98,-1.598,0.3212,0.978,22.461,13.958,0.0006,0.0489,5.429,121.76,0.00011,40.0,0.966,18.428,0.151,-0.017,0.37,66.4,65.0,1,Copernicus CAMS via Open-Meteo,Rawalpindi_Winter_Peak_2024-01-15
Rawalpindi,Monsoon,8,25.7,86.0,5.4,947.2,1,149.145,16.711,-0.416,0.3057,1.002,81.124,25.009,0.0,0.0512,6.228,144.916,0.00024,57.0,1.028,48.517,0.22,0.014,0.96,37.6,65.0,1,Copernicus CAMS via Open-Meteo,Rawalpindi_Monsoon_2024-08-12
Rawalpindi,Summer,4,22.2,65.0,12.1,952.0,2,144.694,33.464,-0.104,0.3579,0.979,101.742,18.708,0.0103,0.1075,4.18,140.397,0.00031,97.0,1.0166,54.475,0.208,0.008,0.38,16.8,65.0,0,Copernicus CAMS via Open-Meteo,Rawalpindi_Summer_2024-04-20
Rawalpindi,Monsoon,7,28.3,79.0,7.4,937.9,0,100.665,15.97,0.358,0.2788,0.895,148.378,29.387,0.0319,0.1734,2.281,100.624,0.00064,49.0,0.8527,80.346,0.083,-0.08,1.0,68.2,65.0,1,Copernicus CAMS via Open-Meteo,Rawalpindi_Monsoon_2024-07-25
Rawalpindi,Monsoon,7,23.9,92.0,15.1,938.9,0,104.426,17.32,0.296,0.2776,0.924,116.744,29.497,0.0319,0.1494,2.597,104.29,0.00055,51.0,0.8583,82.322,0.091,-0.076,1.2,53.1,65.0,1,Copernicus CAMS via Open-Meteo,Rawalpindi_Monsoon_2024-07-25
Rawalpindi,Autumn_Harvest,10,21.8,69.0,3.2,952.7,1,98.851,13.384,-1.283,0.3684,0.868,20.642,10.066,0.0,0.2063,1.973,98.851,0.00013,46.0,0.8185,8.503,0.071,-0.1,0.25,22.2,65.0,0,Copernicus CAMS via Open-Meteo,Rawalpindi_Autumn_Harvest_2023-10-15
